location,parameter,value,unit,country,city,date.utc,coordinates.latitude,coordinates.longitude
"Pusa, Delhi - DPCC",pm25,60.76,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 23:00:00+00:00,28.639645,77.146262
"IGI Airport (T3), Delhi - IMD",pm25,41.15,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 23:00:00+00:00,28.5627763,77.1180053
"North Campus, DU, Delhi - IMD",pm25,73.3,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 23:00:00+00:00,28.6573814,77.1585447
"Jahangirpuri, Delhi - DPCC",pm25,96.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 23:00:00+00:00,28.73282,77.170633
"Shadipur, Delhi - CPCB",pm25,74.9,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 23:00:00+00:00,28.6514781,77.1473105
"NSIT Dwarka, Delhi - CPCB",pm25,99.6,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 23:00:00+00:00,28.60909,77.0325413
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,62.1,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:45:00+00:00,28.6811736,77.3025234
"DTU, Delhi - CPCB",pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:45:00+00:00,28.7500499,77.1112615
US Diplomatic Post: New Delhi,pm25,80.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:30:00+00:00,28.63576,77.22445
"Aya Nagar, Delhi - IMD",pm25,41.38,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.4706914,77.1099364
"CRRI Mathura Road, Delhi - IMD",pm25,58.58,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.5512005,77.2735737
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.611281,77.237738
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.58028,77.233829
"Nehru Nagar, Delhi - DPCC",pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.56789,77.250515
"Sonia Vihar, Delhi - DPCC",pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.710508,77.249485
"Dwarka-Sector 8, Delhi - DPCC ",pm25,83.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.5710274,77.0719006
"Lodhi Road, Delhi - IMD",pm25,23.17,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.5918245,77.2273074
"Narela, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.822836,77.101981
"Sri Aurobindo Marg, Delhi - DPCC",pm25,64.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.531346,77.190156
"Patparganj, Delhi - DPCC",pm25,80.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.623763,77.287209
"Vivek Vihar, Delhi - DPCC",pm25,94.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.672342,77.31526
"Najafgarh, Delhi - DPCC",pm25,63.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.570173,76.933762
"Ashok Vihar, Delhi - DPCC",pm25,70.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.695381,77.181665
"Mandir Marg, Delhi - DPCC",pm25,38.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.636429,77.201067
"Mundka, Delhi - DPCC",pm25,99.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.684678,77.076574
"Wazirpur, Delhi - DPCC",pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.699793,77.165453
"Punjabi Bagh, Delhi - DPCC",pm25,97.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:15:00+00:00,28.674045,77.131023
"IGI Airport (T3), Delhi - IMD",pm25,72.41,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:00:00+00:00,28.5627763,77.1180053
"NSIT Dwarka, Delhi - CPCB",pm25,108.8,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:00:00+00:00,28.60909,77.0325413
"Jahangirpuri, Delhi - DPCC",pm25,105.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:00:00+00:00,28.73282,77.170633
"North Campus, DU, Delhi - IMD",pm25,80.08,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:00:00+00:00,28.6573814,77.1585447
"Shadipur, Delhi - CPCB",pm25,70.4,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 22:00:00+00:00,28.6514781,77.1473105
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,45.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:45:00+00:00,28.6811736,77.3025234
"ITO, Delhi - CPCB",pm25,121.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:45:00+00:00,28.628624,77.24106
US Diplomatic Post: New Delhi,pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:30:00+00:00,28.63576,77.22445
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:15:00+00:00,28.611281,77.237738
"Mandir Marg, Delhi - DPCC",pm25,48.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:15:00+00:00,28.636429,77.201067
"NSIT Dwarka, Delhi - CPCB",pm25,102.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:00:00+00:00,28.60909,77.0325413
"IGI Airport (T3), Delhi - IMD",pm25,69.66,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:00:00+00:00,28.5627763,77.1180053
"Pusa, Delhi - DPCC",pm25,60.24,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:00:00+00:00,28.639645,77.146262
"Shadipur, Delhi - CPCB",pm25,89.3,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:00:00+00:00,28.6514781,77.1473105
"North Campus, DU, Delhi - IMD",pm25,86.1,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 21:00:00+00:00,28.6573814,77.1585447
"ITO, Delhi - CPCB",pm25,120.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:45:00+00:00,28.628624,77.24106
"IHBAS, Dilshad Garden, Delhi - CPCB",pm25,47.6,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:45:00+00:00,28.6811736,77.3025234
"DTU, Delhi - CPCB",pm25,27.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:45:00+00:00,28.7500499,77.1112615
US Diplomatic Post: New Delhi,pm25,68.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:30:00+00:00,28.63576,77.22445
"Sri Aurobindo Marg, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.531346,77.190156
"Najafgarh, Delhi - DPCC",pm25,78.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.570173,76.933762
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.58028,77.233829
"Narela, Delhi - DPCC",pm25,62.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.822836,77.101981
"Nehru Nagar, Delhi - DPCC",pm25,72.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.56789,77.250515
"Sonia Vihar, Delhi - DPCC",pm25,72.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.710508,77.249485
"Vivek Vihar, Delhi - DPCC",pm25,114.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.672342,77.31526
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,92.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.611281,77.237738
"Ashok Vihar, Delhi - DPCC",pm25,89.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.695381,77.181665
"Mandir Marg, Delhi - DPCC",pm25,64.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.636429,77.201067
"Punjabi Bagh, Delhi - DPCC",pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:15:00+00:00,28.674045,77.131023
"IGI Airport (T3), Delhi - IMD",pm25,88.34,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:00:00+00:00,28.5627763,77.1180053
"Pusa, Delhi - DPCC",pm25,47.18,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:00:00+00:00,28.639645,77.146262
"North Campus, DU, Delhi - IMD",pm25,91.99,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:00:00+00:00,28.6573814,77.1585447
"Shadipur, Delhi - CPCB",pm25,60.4,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:00:00+00:00,28.6514781,77.1473105
"NSIT Dwarka, Delhi - CPCB",pm25,102.4,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 20:00:00+00:00,28.60909,77.0325413
"ITO, Delhi - CPCB",pm25,128.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:45:00+00:00,28.628624,77.24106
"DTU, Delhi - CPCB",pm25,30.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:45:00+00:00,28.7500499,77.1112615
US Diplomatic Post: New Delhi,pm25,79.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:30:00+00:00,28.63576,77.22445
"Mandir Marg, Delhi - DPCC",pm25,53.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.636429,77.201067
"Punjabi Bagh, Delhi - DPCC",pm25,75.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.674045,77.131023
"Najafgarh, Delhi - DPCC",pm25,64.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.570173,76.933762
"Ashok Vihar, Delhi - DPCC",pm25,95.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.695381,77.181665
"Dwarka-Sector 8, Delhi - DPCC ",pm25,63.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.5710274,77.0719006
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,78.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.58028,77.233829
"Patparganj, Delhi - DPCC",pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.623763,77.287209
"Vivek Vihar, Delhi - DPCC",pm25,124.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.672342,77.31526
"Mundka, Delhi - DPCC",pm25,52.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.684678,77.076574
"Wazirpur, Delhi - DPCC",pm25,96.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.699793,77.165453
"Sonia Vihar, Delhi - DPCC",pm25,91.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:15:00+00:00,28.710508,77.249485
"IGI Airport (T3), Delhi - IMD",pm25,66.67,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:00:00+00:00,28.5627763,77.1180053
"Shadipur, Delhi - CPCB",pm25,99.1,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:00:00+00:00,28.6514781,77.1473105
"North Campus, DU, Delhi - IMD",pm25,77.74,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:00:00+00:00,28.6573814,77.1585447
"NSIT Dwarka, Delhi - CPCB",pm25,92.3,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 19:00:00+00:00,28.60909,77.0325413
"ITO, Delhi - CPCB",pm25,122.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:45:00+00:00,28.628624,77.24106
"DTU, Delhi - CPCB",pm25,24.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:45:00+00:00,28.7500499,77.1112615
US Diplomatic Post: New Delhi,pm25,62.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:30:00+00:00,28.63576,77.22445
"Najafgarh, Delhi - DPCC",pm25,63.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.570173,76.933762
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,75.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.58028,77.233829
"Mandir Marg, Delhi - DPCC",pm25,54.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.636429,77.201067
"Patparganj, Delhi - DPCC",pm25,106.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.623763,77.287209
"Nehru Nagar, Delhi - DPCC",pm25,85.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.56789,77.250515
"Bawana, Delhi - DPCC",pm25,73.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.7762,77.051074
"Punjabi Bagh, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.674045,77.131023
"Sirifort, Delhi - CPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.5504249,77.2159377
"Ashok Vihar, Delhi - DPCC",pm25,85.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.695381,77.181665
"Dwarka-Sector 8, Delhi - DPCC ",pm25,64.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.5710274,77.0719006
"Alipur, Delhi - DPCC",pm25,84.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.815329,77.15301
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.611281,77.237738
"Mundka, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.684678,77.076574
"Okhla Phase-2, Delhi - DPCC",pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.530785,77.271255
"Sonia Vihar, Delhi - DPCC",pm25,107.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.710508,77.249485
"Vivek Vihar, Delhi - DPCC",pm25,122.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.672342,77.31526
"Narela, Delhi - DPCC",pm25,72.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:15:00+00:00,28.822836,77.101981
"NSIT Dwarka, Delhi - CPCB",pm25,146.4,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:00:00+00:00,28.60909,77.0325413
"Jahangirpuri, Delhi - DPCC",pm25,116.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:00:00+00:00,28.73282,77.170633
"Shadipur, Delhi - CPCB",pm25,90.7,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:00:00+00:00,28.6514781,77.1473105
"North Campus, DU, Delhi - IMD",pm25,75.29,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:00:00+00:00,28.6573814,77.1585447
"IGI Airport (T3), Delhi - IMD",pm25,58.47,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 18:00:00+00:00,28.5627763,77.1180053
"ITO, Delhi - CPCB",pm25,140.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:45:00+00:00,28.628624,77.24106
"DTU, Delhi - CPCB",pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:45:00+00:00,28.7500499,77.1112615
"Sirifort, Delhi - CPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:45:00+00:00,28.5504249,77.2159377
US Diplomatic Post: New Delhi,pm25,66.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:30:00+00:00,28.63576,77.22445
"Dwarka-Sector 8, Delhi - DPCC ",pm25,66.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.5710274,77.0719006
"Sonia Vihar, Delhi - DPCC",pm25,75.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.710508,77.249485
"Najafgarh, Delhi - DPCC",pm25,48.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.570173,76.933762
"Ashok Vihar, Delhi - DPCC",pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.695381,77.181665
"Mundka, Delhi - DPCC",pm25,55.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.684678,77.076574
"Patparganj, Delhi - DPCC",pm25,90.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.623763,77.287209
"Narela, Delhi - DPCC",pm25,72.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.822836,77.101981
"Jawaharlal Nehru Stadium, Delhi - DPCC",pm25,69.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.58028,77.233829
"Mandir Marg, Delhi - DPCC",pm25,46.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.636429,77.201067
"Bawana, Delhi - DPCC",pm25,80.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.7762,77.051074
"Punjabi Bagh, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.674045,77.131023
"Wazirpur, Delhi - DPCC",pm25,85.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.699793,77.165453
"Vivek Vihar, Delhi - DPCC",pm25,83.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.672342,77.31526
"Alipur, Delhi - DPCC",pm25,68.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.815329,77.15301
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,74.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.611281,77.237738
"Sri Aurobindo Marg, Delhi - DPCC",pm25,58.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:15:00+00:00,28.531346,77.190156
"Pusa, Delhi - DPCC",pm25,65.49,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:00:00+00:00,28.639645,77.146262
"NSIT Dwarka, Delhi - CPCB",pm25,197.8,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:00:00+00:00,28.60909,77.0325413
"Jahangirpuri, Delhi - DPCC",pm25,101.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:00:00+00:00,28.73282,77.170633
"Rohini, Delhi - DPCC",pm25,70.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:00:00+00:00,28.732528,77.11992
"Shadipur, Delhi - CPCB",pm25,118.4,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:00:00+00:00,28.6514781,77.1473105
"IGI Airport (T3), Delhi - IMD",pm25,41.33,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:00:00+00:00,28.5627763,77.1180053
"North Campus, DU, Delhi - IMD",pm25,83.11,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 17:00:00+00:00,28.6573814,77.1585447
"ITO, Delhi - CPCB",pm25,122.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:45:00+00:00,28.628624,77.24106
"Sirifort, Delhi - CPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:45:00+00:00,28.5504249,77.2159377
"DTU, Delhi - CPCB",pm25,26.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:45:00+00:00,28.7500499,77.1112615
US Diplomatic Post: New Delhi,pm25,61.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:30:00+00:00,28.63576,77.22445
"Major Dhyan Chand National Stadium, Delhi - DPCC",pm25,62.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.611281,77.237738
"Wazirpur, Delhi - DPCC",pm25,77.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.699793,77.165453
"Dwarka-Sector 8, Delhi - DPCC ",pm25,78.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.5710274,77.0719006
"Ashok Vihar, Delhi - DPCC",pm25,68.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.695381,77.181665
"Punjabi Bagh, Delhi - DPCC",pm25,45.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.674045,77.131023
"Patparganj, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.623763,77.287209
"Narela, Delhi - DPCC",pm25,56.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.822836,77.101981
"Vivek Vihar, Delhi - DPCC",pm25,67.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.672342,77.31526
"Mundka, Delhi - DPCC",pm25,69.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.684678,77.076574
"Okhla Phase-2, Delhi - DPCC",pm25,74.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.530785,77.271255
"Bawana, Delhi - DPCC",pm25,84.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.7762,77.051074
"Sri Aurobindo Marg, Delhi - DPCC",pm25,42.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.531346,77.190156
"Sonia Vihar, Delhi - DPCC",pm25,56.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.710508,77.249485
"Alipur, Delhi - DPCC",pm25,129.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.815329,77.15301
"Mandir Marg, Delhi - DPCC",pm25,28.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:15:00+00:00,28.636429,77.201067
"NSIT Dwarka, Delhi - CPCB",pm25,129.9,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:00:00+00:00,28.60909,77.0325413
"IGI Airport (T3), Delhi - IMD",pm25,65.12,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:00:00+00:00,28.5627763,77.1180053
"North Campus, DU, Delhi - IMD",pm25,47.08,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:00:00+00:00,28.6573814,77.1585447
"Shadipur, Delhi - CPCB",pm25,125.8,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:00:00+00:00,28.6514781,77.1473105
"Rohini, Delhi - DPCC",pm25,57.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:00:00+00:00,28.732528,77.11992
"Jahangirpuri, Delhi - DPCC",pm25,122.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 16:00:00+00:00,28.73282,77.170633
"ITO, Delhi - CPCB",pm25,102.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 15:45:00+00:00,28.628624,77.24106
"DTU, Delhi - CPCB",pm25,29.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 15:45:00+00:00,28.7500499,77.1112615
"Sirifort, Delhi - CPCB",pm25,0.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 15:45:00+00:00,28.5504249,77.2159377
US Diplomatic Post: New Delhi,pm25,59.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 15:30:00+00:00,28.63576,77.22445
"Ashok Vihar, Delhi - DPCC",pm25,70.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 15:15:00+00:00,28.695381,77.181665
"Mundka, Delhi - DPCC",pm25,66.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 15:15:00+00:00,28.684678,77.076574
"Alipur, Delhi - DPCC",pm25,57.0,b'\xc2\xb5g/m\xc2\xb3',IN,Delhi,2022-10-13 15:15:00+00:00,28.815329,77.15301
